t1,f1.s11m,f1.s21m,f1.s11a,f1.s21a,t2,f2.s11m,f2.s21m,f2.s11a,f2.s21a
20.097,1,1,1,1,16.264,0,0,0,0
20.099,1,1,1,1,16.266,0,0,0,0
20.102,1,1,1,1,16.268,0,0,0,0
20.104,1,1,1,1,16.27,0,0,0,0
20.106,1,1,1,1,16.272,0,0,0,0
20.109,1,1,1,1,16.274,0,0,0,0
20.111,1,1,1,1,16.276,0,0,0,0
20.113,1,1,1,1,16.278,0,0,0,0
20.116,1,1,1,1,16.28,0,0,0,0
20.118,1,1,1,1,16.282,0,0,0,0
20.121,1,1,1,1,16.284,0,0,0,0
20.123,1,1,1,1,16.286,0,0,0,0
20.125,1,1,1,1,16.288,0,0,0,0
20.128,1,1,1,1,16.29,0,0,0,0
20.13,1,1,1,1,16.292,0,0,0,0
20.133,1,1,1,1,16.293,0,0,0,0
20.135,1,1,1,1,16.295,0,0,0,0
20.137,1,1,1,1,16.297,0,0,0,0
20.14,1,1,1,1,16.299,0,0,0,0
20.142,1,1,1,1,16.301,0,0,0,0
20.145,1,1,1,1,16.303,0,0,0,0
20.147,1,1,1,1,16.305,0,0,0,0
20.149,1,1,1,1,16.307,0,0,0,0
20.152,1,1,1,1,16.309,0,0,0,0
20.154,0,1,1,1,16.311,0,0,0,0
20.156,0,1,1,1,16.313,0,0,0,0
20.159,0,1,1,1,16.315,0,0,0,0
20.161,0,0,1,1,16.317,0,0,0,0
20.164,0,0,1,1,16.319,0,0,0,0
20.166,0,0,0,1,16.321,0,0,0,0
20.168,0,0,0,0,16.322,0,0,0,0
20.171,0,0,0,0,16.324,0,0,0,0
20.173,0,0,0,0,16.326,0,0,0,0
20.176,0,0,0,0,16.328,0,0,0,0
20.178,0,0,0,0,16.33,0,0,0,0
20.18,0,0,0,0,16.332,0,0,0,0
20.183,0,0,0,0,16.334,0,0,0,0
20.185,0,0,0,0,16.336,0,0,0,0
20.187,0,0,0,0,16.338,0,0,0,0
20.19,0,0,0,0,16.34,0,0,0,0
20.192,0,0,0,0,16.342,0,0,0,0
20.195,0,0,0,0,16.344,0,0,0,0
20.197,0,0,0,0,16.346,0,0,0,0
20.199,0,0,0,0,16.348,0,0,0,0
20.202,0,0,0,0,16.349,0,0,0,0
20.204,0,0,0,0,16.351,0,0,0,0
20.207,0,0,0,0,16.353,0,0,0,0
20.209,0,0,0,0,16.355,0,0,0,0
20.211,0,0,0,0,16.357,0,0,0,0
20.214,0,0,0,0,16.359,0,0,0,0
20.216,0,0,0,0,16.361,0,0,0,0
20.219,0,0,0,0,16.363,0,0,0,0
20.221,0,0,0,0,16.365,0,0,0,0
20.223,0,0,0,0,16.367,0,0,0,0
20.226,0,0,0,0,16.369,0,0,0,0
20.228,0,0,0,0,16.371,0,0,0,0
20.23,0,0,0,0,16.373,0,0,0,0
20.233,0,0,0,0,16.375,0,0,0,0
20.235,0,0,0,0,16.377,0,0,0,0
20.238,0,0,0,0,16.378,0,0,0,0
20.24,0,0,0,0,16.38,0,0,0,0
20.242,0,0,0,0,16.382,0,0,0,0
20.245,0,0,0,0,16.384,0,0,0,0
20.247,0,0,0,0,16.386,0,0,0,0
20.25,0,0,0,0,16.388,0,0,0,0
20.252,0,0,0,0,16.39,0,0,0,0
20.254,0,0,0,0,16.392,0,0,0,0
20.257,0,0,0,0,16.394,0,0,0,0
20.259,0,0,0,0,16.396,0,0,0,0
20.261,0,0,0,0,16.398,0,0,0,0
20.264,0,0,0,0,16.4,0,0,0,0
20.266,0,0,0,0,16.402,0,0,0,0
20.269,0,0,0,0,16.404,0,0,0,0
20.271,0,0,0,0,16.406,0,0,0,0
20.273,0,0,0,0,16.407,0,0,0,0
20.276,0,0,0,0,16.409,0,0,0,0
20.278,0,0,0,0,16.411,0,0,0,0
20.281,0,0,0,0,16.413,0,0,0,0
20.283,0,0,0,0,16.415,0,0,0,0
20.285,0,0,0,0,16.417,0,0,0,0
20.288,0,0,0,0,16.419,0,0,0,0
20.29,0,0,0,0,16.421,0,0,0,0
20.293,0,0,0,0,16.423,0,0,0,0
20.295,0,0,0,0,16.425,0,0,0,0
20.297,0,0,0,0,16.427,0,0,0,0
20.3,0,0,0,0,16.429,0,0,0,0
20.302,0,0,0,0,16.431,0,0,0,0
20.304,0,0,0,0,16.433,0,0,0,0
20.307,0,0,0,0,16.435,0,0,0,0
20.309,0,0,0,0,16.436,0,0,0,0
20.312,0,0,0,0,16.438,0,0,0,0
20.314,0,0,0,0,16.44,0,0,0,0
20.316,0,0,0,0,16.442,0,0,0,0
20.319,0,0,0,0,16.444,0,0,0,0
20.321,0,0,0,0,16.446,0,0,0,0
20.324,0,0,0,0,16.448,0,0,0,0
20.326,0,0,0,0,16.45,0,0,0,0
20.328,0,0,0,0,16.452,0,0,0,0
20.331,0,0,0,0,16.454,0,0,0,0
20.333,0,0,0,0,16.456,0,0,0,0
20.335,0,0,0,0,16.458,0,0,0,0
20.338,0,0,0,0,16.46,0,0,0,0
20.34,0,0,0,0,16.462,0,0,0,0
20.343,0,0,0,0,16.463,0,0,0,0
20.345,0,0,0,0,16.465,0,0,0,0
20.347,0,0,0,0,16.467,0,0,0,0
20.35,0,0,0,0,16.469,0,0,0,0
20.352,0,0,0,0,16.471,0,0,0,0
20.355,0,0,0,0,16.473,0,0,0,0
20.357,0,0,0,0,16.475,0,0,0,0
20.359,0,0,0,0,16.477,0,0,0,0
20.362,0,0,0,0,16.479,0,0,0,0
20.364,0,0,0,0,16.481,0,0,0,0
20.367,0,0,0,0,16.483,0,0,0,0
20.369,0,0,0,0,16.485,0,0,0,0
20.371,0,0,0,0,16.487,0,0,0,0
20.374,0,0,0,0,16.489,0,0,0,0
20.376,0,0,0,0,16.491,0,0,0,0
20.378,0,0,0,0,16.492,0,0,0,0
20.381,0,0,0,0,16.494,0,0,0,0
20.383,0,0,0,0,16.496,0,0,0,0
20.386,0,0,0,0,16.498,0,0,0,0
20.388,0,0,0,0,16.5,0,0,0,0
20.39,0,0,0,0,16.502,0,0,0,0
20.393,0,0,0,0,16.504,0,0,0,0
20.395,0,0,0,0,16.506,0,0,0,0
20.398,0,0,0,0,16.508,0,0,0,0
20.4,0,0,0,0,16.51,0,0,0,0
20.402,0,0,0,0,16.512,0,0,0,0
20.405,0,0,0,0,16.514,0,0,0,0
20.407,0,0,0,0,16.516,0,0,0,0
20.409,0,0,0,0,16.518,0,0,0,0
20.412,0,0,0,0,16.52,0,0,0,0
20.414,0,0,0,0,16.521,0,0,0,0
20.417,0,0,0,0,16.523,0,0,0,0
20.419,0,0,0,0,16.525,0,0,0,0
20.421,0,0,0,0,16.527,0,0,0,0
20.424,0,0,0,0,16.529,0,0,0,0
20.426,0,0,0,0,16.531,0,0,0,0
20.429,0,0,0,0,16.533,0,0,0,0
20.431,0,0,0,0,16.535,0,0,0,0
20.433,0,0,0,0,16.537,0,0,0,0
20.436,0,0,0,0,16.539,0,0,0,0
20.438,0,0,0,0,16.541,0,0,0,0
20.441,0,0,0,0,16.543,0,0,0,0
20.443,0,0,0,0,16.545,0,0,0,0
20.445,0,0,0,0,16.547,0,0,0,0
20.448,0,0,0,0,16.549,0,0,0,0
20.45,0,0,0,0,16.55,0,0,0,0
20.452,0,0,0,0,16.552,0,0,0,0
20.455,0,0,0,0,16.554,0,0,0,0
20.457,0,0,0,0,16.556,0,0,0,0
20.46,0,0,0,0,16.558,0,0,0,0
20.462,0,0,0,0,16.56,0,0,0,0
20.464,0,0,0,0,16.562,0,0,0,0
20.467,0,0,0,0,16.564,0,0,0,0
20.469,0,0,0,0,16.566,0,0,0,0
20.472,0,0,0,0,16.568,0,0,0,0
20.474,0,0,0,0,16.57,0,0,0,0
20.476,0,0,0,0,16.572,0,0,0,0
20.479,0,0,0,0,16.574,0,0,0,0
20.481,0,0,0,0,16.576,0,0,0,0
20.484,0,0,0,0,16.577,0,0,0,0
20.486,0,0,0,0,16.579,0,0,0,0
20.488,0,0,0,0,16.581,0,0,0,0
20.491,0,0,0,0,16.583,0,0,0,0
20.493,0,0,0,0,16.585,0,0,0,0
20.495,0,0,0,0,16.587,0,0,0,0
20.498,0,0,0,0,16.589,0,0,0,0
20.5,0,0,0,0,16.591,0,0,0,0
20.503,0,0,0,0,16.593,0,0,0,0
20.505,0,0,0,0,16.595,0,0,0,0
20.507,0,0,0,0,16.597,0,0,0,0
20.51,0,0,0,0,16.599,0,0,0,0
20.512,0,0,0,0,16.601,0,0,0,0
20.515,0,0,0,0,16.603,0,0,0,0
20.517,0,0,0,0,16.605,0,0,0,0
20.519,0,0,0,0,16.606,0,0,0,0
20.522,0,0,0,0,16.608,0,0,0,0
20.524,0,0,0,0,16.61,0,0,0,0
20.526,0,0,0,0,16.612,0,0,0,0
20.529,0,0,0,0,16.614,0,0,0,0
20.531,0,0,0,0,16.616,0,0,0,0
20.534,0,0,0,0,16.618,0,0,0,0
20.536,0,0,0,0,16.62,0,0,0,0
20.538,0,0,0,0,16.622,0,0,0,0
20.541,0,0,0,0,16.624,0,0,0,0
20.543,0,0,0,0,16.626,0,0,0,0
20.546,0,0,0,0,16.628,0,0,0,0
20.548,0,0,0,0,16.63,0,0,0,0
20.55,0,0,0,0,16.632,0,0,0,0
20.553,0,0,0,0,16.634,0,0,0,0
20.555,0,0,0,0,16.635,0,0,0,0
20.558,0,0,0,0,16.637,0,0,0,0
20.56,0,0,0,0,16.639,0,0,0,0
20.562,0,0,0,0,16.641,0,0,0,0
20.565,0,0,0,0,16.643,0,0,0,0
20.567,0,0,0,0,16.645,0,0,0,0
20.569,0,0,0,0,16.647,0,0,0,0
20.572,0,0,0,0,16.649,0,0,0,0
20.574,0,0,0,0,16.651,0,0,0,0
20.577,0,0,0,0,16.653,0,0,0,0
20.579,0,0,0,0,16.655,0,0,0,0
20.581,0,0,0,0,16.657,0,0,0,0
20.584,0,0,0,0,16.659,0,0,0,0
20.586,0,0,0,0,16.661,0,0,0,0
20.589,0,0,0,0,16.662,0,0,0,0
20.591,0,0,0,0,16.664,0,0,0,0
20.593,0,0,0,0,16.666,0,0,0,0
20.596,0,0,0,0,16.668,0,0,0,0
20.598,0,0,0,0,16.67,0,0,0,0
20.6,0,0,0,0,16.672,0,0,0,0
20.603,0,0,0,0,16.674,0,0,0,0
20.605,0,0,0,0,16.676,0,0,0,0
20.608,0,0,0,0,16.678,0,0,0,0
20.61,0,0,0,0,16.68,0,0,0,0
20.612,0,0,0,0,16.682,0,0,0,0
20.615,0,0,0,0,16.684,0,0,0,0
20.617,0,0,0,0,16.686,0,0,0,0
20.62,0,0,0,0,16.688,0,0,0,0
20.622,0,0,0,0,16.69,0,0,0,0
20.624,0,0,0,0,16.691,0,0,0,0
20.627,0,0,0,0,16.693,0,0,0,0
20.629,0,0,0,0,16.695,0,0,0,0
20.632,0,0,0,0,16.697,0,0,0,0
20.634,0,0,0,0,16.699,0,0,0,0
20.636,0,0,0,0,16.701,0,0,0,0
20.639,0,0,0,0,16.703,0,0,0,0
20.641,0,0,0,0,16.705,0,0,0,0
20.643,0,0,0,0,16.707,0,0,0,0
20.646,0,0,0,0,16.709,0,0,0,0
20.648,0,0,0,0,16.711,0,0,0,0
20.651,0,0,0,0,16.713,0,0,0,0
20.653,0,0,0,0,16.715,0,0,0,0
20.655,0,0,0,0,16.717,0,0,0,0
20.658,0,0,0,0,16.719,0,0,0,0
20.66,0,0,0,0,16.72,0,0,0,0
20.663,0,0,0,0,16.722,0,0,0,0
20.665,0,0,0,0,16.724,0,0,0,0
20.667,0,0,0,0,16.726,0,0,0,0
20.67,0,0,0,0,16.728,0,0,0,0
20.672,0,0,0,0,16.73,0,0,0,0
20.674,0,0,0,0,16.732,0,0,0,0
20.677,0,0,0,0,16.734,0,0,0,0
20.679,0,0,0,0,16.736,0,0,0,0
20.682,0,0,0,0,16.738,0,0,0,0
20.684,0,0,0,0,16.74,0,0,0,0
20.686,0,0,0,0,16.742,0,0,0,0
20.689,0,0,0,0,16.744,0,0,0,0
20.691,0,0,0,0,16.746,0,0,0,0
20.694,0,0,0,0,16.748,0,0,0,0
20.696,0,0,0,0,16.749,0,0,0,0
20.698,0,0,0,0,16.751,0,0,0,0
20.701,0,0,0,0,16.753,0,0,0,0
20.703,0,0,0,0,16.755,0,0,0,0
20.706,0,0,0,0,16.757,0,0,0,0
20.708,0,0,0,0,16.759,0,0,0,0
20.71,0,0,0,0,16.761,0,0,0,0
20.713,0,0,0,0,16.763,0,0,0,0
20.715,0,0,0,0,16.765,0,0,0,0
20.717,0,0,0,0,16.767,0,0,0,0
20.72,0,0,0,0,16.769,0,0,0,0
20.722,0,0,0,0,16.771,0,0,0,0
20.725,0,0,0,0,16.773,0,0,0,0
20.727,0,0,0,0,16.775,0,0,0,0
20.729,0,0,0,0,16.776,0,0,0,0
20.732,0,0,0,0,16.778,0,0,0,0
20.734,0,0,0,0,16.78,0,0,0,0
20.737,0,0,0,0,16.782,0,0,0,0
20.739,0,0,0,0,16.784,0,0,0,0
20.741,0,0,0,0,16.786,0,0,0,0
20.744,0,0,0,0,16.788,0,0,0,0
20.746,0,0,0,0,16.79,0,0,0,0
20.749,0,0,0,0,16.792,0,0,0,0
20.751,0,0,0,0,16.794,0,0,0,0
20.753,0,0,0,0,16.796,0,0,0,0
20.756,0,0,0,0,16.798,0,0,0,0
20.758,0,0,0,0,16.8,0,0,0,0
20.76,0,0,0,0,16.802,0,0,0,0
20.763,0,0,0,0,16.804,0,0,0,0
20.765,0,0,0,0,16.805,0,0,0,0
20.768,0,0,0,0,16.807,0,0,0,0
20.77,0,0,0,0,16.809,0,0,0,0
20.772,0,0,0,0,16.811,0,0,0,0
20.775,0,0,0,0,16.813,0,0,0,0
20.777,0,0,0,0,16.815,0,0,0,0
20.78,0,0,0,0,16.817,0,0,0,0
20.782,0,0,0,0,16.819,0,0,0,0
20.784,0,0,0,0,16.821,0,0,0,0
20.787,0,0,0,0,16.823,0,0,0,0
20.789,0,0,0,0,16.825,0,0,0,0
20.791,0,0,0,0,16.827,0,0,0,0
20.794,0,0,0,0,16.829,0,0,0,0
20.796,0,0,0,0,16.831,0,0,0,0
20.799,0,0,0,0,16.833,0,0,0,0
20.801,0,0,0,0,16.834,0,0,0,0
20.803,0,0,0,0,16.836,0,0,0,0
20.806,0,0,0,0,16.838,0,0,0,0
20.808,0,0,0,0,16.84,0,0,0,0
20.811,0,0,0,0,16.842,0,0,0,0
20.813,0,0,0,0,16.844,0,0,0,0
20.815,0,0,0,0,16.846,0,0,0,0
20.818,0,0,0,0,16.848,0,0,0,0
20.82,0,0,0,0,16.85,0,0,0,0
20.823,0,0,0,0,16.852,0,0,0,0
20.825,0,0,0,0,16.854,0,0,0,0
20.827,0,0,0,0,16.856,0,0,0,0
20.83,0,0,0,0,16.858,0,0,0,0
20.832,0,0,0,0,16.86,0,0,0,0
20.834,0,0,0,0,16.862,0,0,0,0
20.837,0,0,0,0,16.863,0,0,0,0
20.839,0,0,0,0,16.865,0,0,0,0
20.842,0,0,0,0,16.867,0,0,0,0
20.844,0,0,0,0,16.869,0,0,0,0
20.846,0,0,0,0,16.871,0,0,0,0
20.849,0,0,0,0,16.873,0,0,0,0
20.851,0,0,0,0,16.875,0,0,0,0
20.854,0,0,0,0,16.877,0,0,0,0
20.856,0,0,0,0,16.879,0,0,0,0
20.858,0,0,0,0,16.881,0,0,0,0
20.861,0,0,0,0,16.883,0,0,0,0
20.863,0,0,0,0,16.885,0,0,0,0
20.865,0,0,0,0,16.887,0,0,0,0
20.868,0,0,0,0,16.889,0,0,0,0
20.87,0,0,0,0,16.89,0,0,0,0
20.873,0,0,0,0,16.892,0,0,0,0
20.875,0,0,0,0,16.894,0,0,0,0
20.877,0,0,0,0,16.896,0,0,0,0
20.88,0,0,0,0,16.898,0,0,0,0
20.882,0,0,0,0,16.9,0,0,0,0
20.885,0,0,0,0,16.902,0,0,0,0
20.887,0,0,0,0,16.904,0,0,0,0
20.889,0,0,0,0,16.906,0,0,0,0
20.892,0,0,0,0,16.908,0,0,0,0
20.894,0,0,0,0,16.91,0,0,0,0
20.897,0,0,0,0,16.912,0,0,0,0
20.899,0,0,0,0,16.914,0,0,0,0
20.901,0,0,0,0,16.916,0,0,0,0
20.904,0,0,0,0,16.918,0,0,0,0
20.906,0,0,0,0,16.919,0,0,0,0
20.908,0,0,0,0,16.921,0,0,0,0
20.911,0,0,0,0,16.923,0,0,0,0
20.913,0,0,0,0,16.925,0,0,0,0
20.916,0,0,0,0,16.927,0,0,0,0
20.918,0,0,0,0,16.929,0,0,0,0
20.92,0,0,0,0,16.931,0,0,0,0
20.923,0,0,0,0,16.933,0,0,0,0
20.925,0,0,0,0,16.935,0,0,0,0
20.928,0,0,0,0,16.937,0,0,0,0
20.93,0,0,0,0,16.939,0,0,0,0
20.932,0,0,0,0,16.941,0,0,0,0
20.935,0,0,0,0,16.943,0,0,0,0
20.937,0,0,0,0,16.945,0,0,0,0
20.939,0,0,0,0,16.947,0,0,0,0
20.942,0,0,0,0,16.948,0,0,0,0
20.944,0,0,0,0,16.95,0,0,0,0
20.947,0,0,0,0,16.952,0,0,0,0
20.949,0,0,0,0,16.954,0,0,0,0
20.951,0,0,0,0,16.956,0,0,0,0
20.954,0,0,0,0,16.958,0,0,0,0
20.956,0,0,0,0,16.96,0,0,0,0
20.959,0,0,0,0,16.962,0,0,0,0
20.961,0,0,0,0,16.964,0,0,0,0
20.963,0,0,0,0,16.966,0,0,0,0
20.966,0,0,0,0,16.968,0,0,0,0
20.968,0,0,0,0,16.97,0,0,0,0
20.971,0,0,0,0,16.972,0,0,0,0
20.973,0,0,0,0,16.974,0,0,0,0
20.975,0,0,0,0,16.975,0,0,0,0
20.978,0,0,0,0,16.977,0,0,0,0
20.98,0,0,0,0,16.979,0,0,0,0
20.982,0,0,0,0,16.981,0,0,0,0
20.985,0,0,0,0,16.983,0,0,0,0
20.987,0,0,0,0,16.985,0,0,0,0
20.99,0,0,0,0,16.987,0,0,0,0
20.992,0,0,0,0,16.989,0,0,0,0
20.994,0,0,0,0,16.991,0,0,0,0
20.997,0,0,0,0,16.993,0,0,0,0
20.999,0,0,0,0,16.995,0,0,0,0
21.002,0,0,0,0,16.997,0,0,0,0
21.004,0,0,0,0,16.999,0,0,0,0
21.006,0,0,0,0,17.001,0,0,0,0
21.009,0,0,0,0,17.003,0,0,0,0
21.011,0,0,0,0,17.004,0,0,0,0
21.013,0,0,0,0,17.006,0,0,0,0
21.016,0,0,0,0,17.008,0,0,0,0
21.018,0,0,0,0,17.01,0,0,0,0
21.021,0,0,0,0,17.012,0,0,0,0
21.023,0,0,0,0,17.014,0,0,0,0
21.025,0,0,0,0,17.016,0,0,0,0
21.028,0,0,0,0,17.018,0,0,0,0
21.03,0,0,0,0,17.02,0,0,0,0
21.033,0,0,0,0,17.022,0,0,0,0
21.035,0,0,0,0,17.024,0,0,0,0
21.037,0,0,0,0,17.026,0,0,0,0
21.04,0,0,0,0,17.028,0,0,0,0
21.042,0,0,0,0,17.03,0,0,0,0
21.045,0,0,0,0,17.032,0,0,0,0
21.047,0,0,0,0,17.033,0,0,0,0
21.049,0,0,0,0,17.035,0,0,0,0
21.052,0,0,0,0,17.037,0,0,0,0
21.054,0,0,0,0,17.039,0,0,0,0
21.056,0,0,0,0,17.041,0,0,0,0
21.059,0,0,0,0,17.043,0,0,0,0
21.061,0,0,0,0,17.045,0,0,0,0
21.064,0,0,0,0,17.047,0,0,0,0
21.066,0,0,0,0,17.049,0,0,0,0
21.068,0,0,0,0,17.051,0,0,0,0
21.071,0,0,0,0,17.053,0,0,0,0
21.073,0,0,0,0,17.055,0,0,0,0
21.076,0,0,0,0,17.057,0,0,0,0
21.078,0,0,0,0,17.059,0,0,0,0
21.08,0,0,0,0,17.061,0,0,0,0
21.083,0,0,0,0,17.062,0,0,0,0
21.085,0,0,0,0,17.064,0,0,0,0
21.088,0,0,0,0,17.066,0,0,0,0
21.09,0,0,0,0,17.068,0,0,0,0
21.092,0,0,0,0,17.07,0,0,0,0
21.095,0,0,0,0,17.072,0,0,0,0
21.097,0,0,0,0,17.074,0,0,0,0
21.099,0,0,0,0,17.076,0,0,0,0
21.102,0,0,0,0,17.078,0,0,0,0
21.104,0,0,0,0,17.08,0,0,0,0
21.107,0,0,0,0,17.082,0,0,0,0
21.109,0,0,0,0,17.084,0,0,0,0
21.111,0,0,0,0,17.086,0,0,0,0
21.114,0,0,0,0,17.088,0,0,0,0
21.116,0,0,0,0,17.089,0,0,0,0
21.119,0,0,0,0,17.091,0,0,0,0
21.121,0,0,0,0,17.093,0,0,0,0
21.123,0,0,0,0,17.095,0,0,0,0
21.126,0,0,0,0,17.097,0,0,0,0
21.128,0,0,0,0,17.099,0,0,0,0
21.13,0,0,0,0,17.101,0,0,0,0
21.133,0,0,0,0,17.103,0,0,0,0
21.135,0,0,0,0,17.105,0,0,0,0
21.138,0,0,0,0,17.107,0,0,0,0
21.14,0,0,0,0,17.109,0,0,0,0
21.142,0,0,0,0,17.111,0,0,0,0
21.145,0,0,0,0,17.113,0,0,0,0
21.147,0,0,0,0,17.115,0,0,0,0
21.15,0,0,0,0,17.117,0,0,0,0
21.152,0,0,0,0,17.118,0,0,0,0
21.154,0,0,0,0,17.12,0,0,0,0
21.157,0,0,0,0,17.122,0,0,0,0
21.159,0,0,0,0,17.124,0,0,0,0
21.162,0,0,0,0,17.126,0,0,0,0
21.164,0,0,0,0,17.128,0,0,0,0
21.166,0,0,0,0,17.13,0,0,0,0
21.169,0,0,0,0,17.132,0,0,0,0
21.171,0,0,0,0,17.134,0,0,0,0
21.173,0,0,0,0,17.136,0,0,0,0
21.176,0,0,0,0,17.138,0,0,0,0
21.178,0,0,0,0,17.14,0,0,0,0
21.181,0,0,0,0,17.142,0,0,0,0
21.183,0,0,0,0,17.144,0,0,0,0
21.185,0,0,0,0,17.146,0,0,0,0
21.188,0,0,0,0,17.147,0,0,0,0
21.19,0,0,0,0,17.149,0,0,0,0
21.193,0,0,0,0,17.151,0,0,0,0
21.195,0,0,0,0,17.153,0,0,0,0
21.197,0,0,0,0,17.155,0,0,0,0
21.2,0,0,0,0,17.157,0,0,0,0
21.202,0,0,0,0,17.159,0,0,0,0
21.204,0,0,0,0,17.161,0,0,0,0
21.207,0,0,0,0,17.163,0,0,0,0
21.209,0,0,0,0,17.165,0,0,0,0
21.212,0,0,0,0,17.167,0,0,0,0
21.214,0,0,0,0,17.169,0,0,0,0
21.216,0,0,0,0,17.171,0,0,0,0
21.219,0,0,0,0,17.173,0,0,0,0
21.221,0,0,0,0,17.175,0,0,0,0
21.224,0,0,0,0,17.176,0,0,0,0
21.226,0,0,0,0,17.178,0,0,0,0
21.228,0,0,0,0,17.18,0,0,0,0
21.231,0,0,0,0,17.182,0,0,0,0
21.233,0,0,0,0,17.184,0,0,0,0
21.236,0,0,0,0,17.186,0,0,0,0
21.238,0,0,0,0,17.188,0,0,0,0
21.24,0,0,0,0,17.19,0,0,0,0
21.243,0,0,0,0,17.192,0,0,0,0
21.245,0,0,0,0,17.194,0,0,0,0
21.247,0,0,0,0,17.196,0,0,0,0
21.25,0,0,0,0,17.198,0,0,0,0
21.252,0,0,0,0,17.2,0,0,0,0
21.255,0,0,0,0,17.202,0,0,0,0
21.257,0,0,0,0,17.203,0,0,0,0
21.259,0,0,0,0,17.205,0,0,0,0
21.262,0,0,0,0,17.207,0,0,0,0
21.264,0,0,0,0,17.209,0,0,0,0
21.267,0,0,0,0,17.211,0,0,0,0
21.269,0,0,0,0,17.213,0,0,0,0
21.271,0,0,0,0,17.215,0,0,0,0
21.274,0,0,0,0,17.217,0,0,0,0
21.276,0,0,0,0,17.219,0,0,0,0
21.278,0,0,0,0,17.221,0,0,0,0
21.281,0,0,0,0,17.223,0,0,0,0
21.283,0,0,0,0,17.225,0,0,0,0
21.286,0,0,0,0,17.227,0,0,0,0
21.288,0,0,0,0,17.229,0,0,0,0
21.29,0,0,0,0,17.231,0,0,0,0
21.293,0,0,0,0,17.232,0,0,0,0
21.295,0,0,0,0,17.234,0,0,0,0
21.298,1,0,1,0,17.236,0,0,0,0
21.3,1,1,1,0,17.238,0,0,0,0
21.302,1,1,1,1,17.24,0,0,0,0
21.305,1,1,1,1,17.242,0,0,0,0
21.307,1,1,1,1,17.244,0,0,0,0
21.31,1,1,1,1,17.246,0,0,0,0
21.312,1,1,1,1,17.248,0,0,0,0
21.314,1,1,1,1,17.25,0,0,0,0
21.317,1,1,1,1,17.252,0,0,0,0
21.319,1,1,1,1,17.254,0,0,0,0
21.321,1,1,1,1,17.256,0,0,0,0
21.324,1,1,1,1,17.258,0,0,0,0
21.326,1,1,1,1,17.26,0,0,0,0
21.329,1,1,1,1,17.261,0,0,0,0
21.331,1,1,1,1,17.263,0,0,0,0
21.333,1,1,1,1,17.265,0,0,0,0
21.336,1,1,1,1,17.267,0,0,0,0
21.338,1,1,1,1,17.269,0,0,0,0
21.341,1,1,1,1,17.271,0,0,0,0
21.343,1,1,1,1,17.273,0,0,0,0
21.345,1,1,1,1,17.275,0,0,0,0
21.348,1,1,1,1,17.277,0,0,0,0
21.35,1,1,1,1,17.279,0,0,0,0
21.353,1,1,1,1,17.281,0,0,0,0
21.355,1,1,1,1,17.283,0,0,0,0
21.357,1,1,1,1,17.285,0,0,0,0
21.36,1,1,1,1,17.287,0,0,0,0
21.362,1,1,1,1,17.288,0,0,0,0
21.364,1,1,1,1,17.29,0,0,0,0
21.367,0,1,1,1,17.292,0,0,0,0
21.369,0,1,1,1,17.294,0,0,0,0
21.372,0,1,1,1,17.296,0,0,0,0
21.374,0,0,1,1,17.298,0,0,0,0
21.376,0,0,1,1,17.3,0,0,0,0
21.379,0,0,0,1,17.302,0,0,0,0
21.381,0,0,0,0,17.304,0,0,0,0
21.384,0,0,0,0,17.306,0,0,0,0
21.386,0,0,0,0,17.308,0,0,0,0
21.388,0,0,0,0,17.31,0,0,0,0
21.391,0,0,0,0,17.312,0,0,0,0
21.393,0,0,0,0,17.314,0,0,0,0
21.395,0,0,0,0,17.316,0,0,0,0
21.398,0,0,0,0,17.317,0,0,0,0
21.4,0,0,0,0,17.319,0,0,0,0
21.403,0,0,0,0,17.321,0,0,0,0
21.405,0,0,0,0,17.323,0,0,0,0
21.407,0,0,0,0,17.325,0,0,0,0
21.41,0,0,0,0,17.327,0,0,0,0
21.412,0,0,0,0,17.329,0,0,0,0
21.415,0,0,0,0,17.331,0,0,0,0
21.417,0,0,0,0,17.333,0,0,0,0
21.419,0,0,0,0,17.335,0,0,0,0
21.422,0,0,0,0,17.337,0,0,0,0
21.424,0,0,0,0,17.339,0,0,0,0
21.427,0,0,0,0,17.341,0,0,0,0
21.429,0,0,0,0,17.343,0,0,0,0
21.431,0,0,0,0,17.345,0,0,0,0
21.434,0,0,0,0,17.346,0,0,0,0
21.436,0,0,0,0,17.348,0,0,0,0
21.438,0,0,0,0,17.35,0,0,0,0
21.441,0,0,0,0,17.352,0,0,0,0
21.443,0,0,0,0,17.354,0,0,0,0
21.446,0,0,0,0,17.356,0,0,0,0
21.448,0,0,0,0,17.358,0,0,0,0
21.45,0,0,0,0,17.36,0,0,0,0
21.453,0,0,0,0,17.362,0,0,0,0
21.455,0,0,0,0,17.364,0,0,0,0
21.458,0,0,0,0,17.366,0,0,0,0
21.46,0,0,0,0,17.368,0,0,0,0
21.462,0,0,0,0,17.37,0,0,0,0
21.465,0,0,0,0,17.372,0,0,0,0
21.467,0,0,0,0,17.374,0,0,0,0
21.469,0,0,0,0,17.375,0,0,0,0
21.472,0,0,0,0,17.377,0,0,0,0
21.474,0,0,0,0,17.379,0,0,0,0
21.477,0,0,0,0,17.381,0,0,0,0
21.479,0,0,0,0,17.383,0,0,0,0
